"ID","Timestamp","Age","Country","EatMeat","OriginiInfluenceMarket","OriginiInfluenceRestaurant","BuyingFromWeb","WebSite","SpendForNoAntibiotics","QRcode","Satisfaction","WhySatisfation","MeatConsumptionReduction","Microbiome","Shop1","Shop2","Shop3","Shop4","Shop5","Advisor1","Advisor2","Advisor3","Advisor4","Advisor5","Advisor6","1","2","MeatPropensity","Awareness","EarlyAdoption"
88,"20/04/2021 13:38:48","18-29","Luxembourg","Every day","A little","Not at all","No","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Butcher's","Local market","Supermarket","","","Internet forums","","","","","",1,0,1.29398636728544,-1.0900485068709,0.10474879978711
89,"20/04/2021 13:41:54","30-49","Ireland","Less than three times a week","A little","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Internet forums","","","","","",1,0,-0.212957710110709,-0.699294284226174,0.160759303046151
90,"20/04/2021 13:55:21","30-49","Ireland","Every day","Not at all","Not at all","No","","Equal","I have never scanned it","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","Internet forums","","","","","",1,0,1.30804247653938,-1.86017018024399,0.354434088452534
91,"20/04/2021 14:12:56","30-49","Ireland","At least three times a week","Not at all","Not at all","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, in the near future","I have never heard of the microbiome","Supermarket","","","","","Internet forums","TV","","","","",1,0,0.316054450581657,-1.63086068754533,0.289332445088822
92,"20/04/2021 14:28:58","30-49","Ireland","At least three times a week","Very","Very","Yes","","Equal","I have never scanned it","Yes","","No","Yes","Supermarket","","","","","Internet forums","","","","","",1,0,0.418304451783696,0.740871163629869,0.130808636515148
93,"20/04/2021 14:41:53","18-29","China","At least three times a week","Very","Very","Yes and I already do","But in Cina. It calls 盒马鲜生. Website: freshhema.com","Between 10 and 30% more","I have never scanned it","Yes","","No","Yes","Local market","Supermarket","","","","Nutritionist","Internet forums","TV","","","",1,0,0.573528706813345,1.02337229429724,0.169921919981877
94,"20/04/2021 15:04:29","18-29","Luxembourg","Never","Very","Not at all","No","","Equal","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Internet forums","","","","","",0,1,-1.13845691801611,0.0203819480596652,-0.000798890325351283
95,"20/04/2021 15:21:14","18-29","Ireland","At least three times a week","A little","Not at all","No","","Equal","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Supermarket","","","","Nutritionist","TV","Personal trainer","","","",1,0,0.827819911107105,-1.09557804711572,-0.0231946364884434
96,"20/04/2021 15:34:25","18-29","Luxembourg","Less than three times a week","Very","Very","Yes","","Between 1% and 10% more","I don’t know but I use Yuka app","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Internet forums","App Yuka","","","","",0,1,-0.458954501557716,0.763494445975364,0.0614077604730711
97,"20/04/2021 15:55:19","30-49","Italy","Less than three times a week","Very","Fairly","Yes","I also used website name UBER eats service in Uk","> 30% more","Product that is halal","Yes","","Yes, I already have","Yes","Supermarket","Halal shop for meat","eggs and others from supermarket","","","Internet forums","","","","","",0,1,-0.491119684682346,0.798313332160393,0.0226007671126265
98,"20/04/2021 16:01:30","18-29","Romania","At least three times a week","Very","Very","Yes","","> 30% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Internet forums","Magazines","","","","",1,0,0.412076543378656,1.25786513694071,-0.241903391952973
99,"20/04/2021 16:59:42","18-29","Ireland","Every day","Not at all","Not at all","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Local market","Supermarket","","","","Internet forums","Supermarket/shop website","","","","",1,0,1.41448225306277,-1.61868821503461,0.500740885828126
100,"20/04/2021 17:08:08","30-49","Ireland","Every day","Fairly","Fairly","No","","Equal","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","None","","","","","",1,0,1.09608668169054,-0.229154900578923,0.200668045170385
101,"20/04/2021 17:41:09","18-29","Luxembourg","At least three times a week","Not at all","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Local market","Supermarket","","","Supermarket/shop website","","","","","",1,0,0.82937575216251,-1.2927211801845,0.0565257918956646
102,"20/04/2021 17:52:52","18-29","Luxembourg","Less than three times a week","Fairly","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Nutritionist","Internet forums","Magazines","","","",0,1,-0.494091243341089,-0.177947982065149,-0.0121525287539378
103,"20/04/2021 18:07:16","18-29","Germany","At least three times a week","Fairly","Not at all","Yes","","> 30% more","I have never scanned it","No","I know it is not good meat etc. that I buy and you taste the difference compared to meat acquaintances produced themselves for ex. ... its more a matter of money for me unfortunately.","Yes, in the near future","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Internet forums","TV","","","","",1,0,0.0799837250026861,-0.364479101735976,0.282232716938832
104,"20/04/2021 18:30:54","18-29","Romania","At least three times a week","Very","Very","Yes","","> 30% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Internet forums","Magazines","","","","",1,0,0.412076543378656,1.25786513694071,-0.241903391952973
105,"20/04/2021 18:32:31","18-29","Ireland","Every day","A little","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Butcher's","Supermarket","","","","Nutritionist","Personal trainer","","","","",1,0,1.36100022587032,-0.695025087760804,0.0629697663653041
106,"20/04/2021 18:35:07","18-29","Luxembourg","Never","Very","Very","No","","> 30% more","I have never scanned it","Yes","","Yes, I already have","Yes","Friends who have chickens","","","","","Nutritionist","Internet forums","Studies in science magazines","","","",0,1,-1.43651996142014,1.33833776337034,-0.303719787807129
107,"20/04/2021 18:36:33","18-29","Luxembourg","At least three times a week","Very","Very","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Internet forums","Supermarket/shop website","Internet science website","","","",1,0,0.225454963123154,0.840366525557327,0.176761050259356
108,"20/04/2021 19:55:21","18-29","Luxembourg","At least three times a week","A little","Not at all","No","","Between 10 and 30% more","To see a quality rate","Yes","","No","Yes","Supermarket","","","","","Internet forums","","","","","",1,0,0.577972086814791,-0.979095248286954,0.242145530902711
109,"20/04/2021 20:32:30","18-29","Germany","At least three times a week","Fairly","Fairly","No","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","TV","Supermarket/shop website","","","","",1,0,0.646634732028353,-0.21005965396626,0.206166300068032
110,"20/04/2021 20:45:59","30-49","Ireland","At least three times a week","Not at all","Not at all","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, in the near future","I have never heard of the microbiome","Supermarket","","","","","Internet forums","TV","","","","",1,0,0.316054450581657,-1.63086068754533,0.289332445088822
111,"21/04/2021 07:29:43","18-29","Luxembourg","Never","Fairly","Fairly","No","","Equal","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Local market","Supermarket","","","","Nutritionist","Internet forums","","","","",1,0,-1.16615847777664,-0.0840686478166102,-0.0552493691560125
112,"21/04/2021 08:05:16","18-29","Bulgaria","At least three times a week","Not at all","Not at all","No","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Nutritionist","Personal trainer","Magazines","Research papers","","",1,0,0.511287376043505,-1.59090229586305,0.156325921563402
113,"21/04/2021 09:31:51","18-29","Italy","At least three times a week","Fairly","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Local market","Supermarket","","","Internet forums","TV","","","","",1,0,0.839400261587708,-0.260422468453435,0.0033642012998778
114,"21/04/2021 09:33:43","18-29","Italy","At least three times a week","A little","Not at all","Yes","","Between 10 and 30% more","I have never scanned it","No","","Yes, in the near future","I have never heard of the microbiome","Butcher's","Local market","Supermarket","","","TV","Magazines","","","","",1,0,0.288076718944972,-0.902522595880686,-0.0088155336336579
115,"21/04/2021 09:46:20","18-29","Italy","At least three times a week","Fairly","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Supermarket","","","","","Personal trainer","","","","","",1,0,0.333598466411078,-0.298963378973104,0.131546843386919
116,"21/04/2021 09:48:08","18-29","Italy","Every day","A little","A little","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Local market","Supermarket","","","","Internet forums","TV","Supermarket/shop website","","","",1,0,1.32480475737683,-0.930271699917232,0.431909294515542
117,"21/04/2021 09:56:50","18-29","Italy","At least three times a week","Very","Fairly","Yes","","> 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","","","","","Nutritionist","Internet forums","Personal trainer","","","",1,0,0.171500360515296,0.808007359466237,-0.257600227749386
